id;direction;distance;len;Кол-во пиков;Сред.зн.пика;Min;Max;Медиана;Смещение низ;Смещение верх;Смещение;Mean;Геом.сред.;Гарм.сред.;Мода;Частота;Сумма;Размах;Ниж.квартиль;Верх.квартиль;Дисперсия;Асимметрия;Куртозис;Std откл.; Коэф.вариации;Std ошибка;Тест Граббса;p_value
0;4;5377;814;147;402.34;3.815;6.878;5.281;1.466;1.597;0.131;5.296;5.239;5.181;3.815;1;4311.152;3.063;4.627;5.97;0.601;0.044;-1.194;0.775;0.146;0.027;0.0;1.0
0;2;5375;814;175;411.326;3.008;6.056;4.436;1.428;1.62;0.192;4.45;4.39;4.329;4.803;2;3622.317;3.048;3.82;5.089;0.524;-0.017;-1.144;0.724;0.163;0.025;0.0;1.0
0;2;5375;814;181;409.337;3.216;8.198;4.685;1.469;3.513;2.044;4.611;4.549;4.487;3.59;2;3753.657;4.982;3.947;5.152;0.575;0.299;0.162;0.758;0.164;0.027;0.0;1.0
0;2;5370;814;167;396.665;3.825;7.062;5.422;1.597;1.64;0.043;5.424;5.367;5.309;6.544;2;4415.147;3.237;4.782;6.076;0.612;0.012;-1.082;0.783;0.144;0.027;0.0;1.0
0;2;5369;814;182;397.94;4.349;8.077;6.025;1.677;2.052;0.376;6.04;5.989;5.938;5.123;2;4916.775;3.729;5.383;6.671;0.607;-0.023;-0.881;0.779;0.129;0.027;0.0;1.0
1;0;5369;814;178;413.416;2.988;100.212;4.737;1.749;95.475;93.726;12.731;7.197;5.482;4.69;2;10363.088;97.224;4.079;10.826;333.086;2.533;5.986;18.251;1.434;0.64;0.0;1.0
1;4;5369;814;186;406.796;3.318;92.117;23.485;20.167;68.632;48.464;25.723;22.012;18.394;25.066;2;20938.672;88.799;15.095;33.019;202.154;1.1;1.457;14.218;0.553;0.498;0.0;1.0
0;0;5368;814;150;406.273;3.085;13.194;4.791;1.706;8.403;6.698;4.881;4.729;4.602;5.477;2;3973.21;10.109;3.894;5.294;1.85;2.064;6.481;1.36;0.279;0.048;0.0;1.0
1;4;5368;814;154;411.13;3.818;7.095;5.397;1.579;1.698;0.12;5.42;5.348;5.276;4.668;2;4411.759;3.277;4.666;6.184;0.762;-0.021;-1.204;0.873;0.161;0.031;0.0;1.0
0;0;5367;814;163;389.54;3.806;7.171;5.264;1.457;1.907;0.45;5.314;5.246;5.178;5.139;2;4325.957;3.365;4.569;6.032;0.723;0.128;-1.108;0.85;0.16;0.03;0.0;1.0
0;2;5365;814;182;407.577;3.579;8.513;5.498;1.919;3.015;1.096;5.235;5.145;5.055;5.617;2;4261.507;4.934;4.33;5.959;0.945;0.196;-0.663;0.972;0.186;0.034;0.0;1.0
1;0;5364;814;168;399.232;2.634;84.591;4.17;1.536;80.421;78.885;10.768;6.251;4.858;3.092;2;8764.962;81.957;3.762;6.583;224.617;2.366;4.885;14.987;1.392;0.525;0.0;1.0
0;4;5363;814;157;418.834;2.047;104.681;3.574;1.527;101.107;99.579;16.586;7.485;4.701;3.281;2;13501.343;102.634;3.181;20.133;540.096;1.813;2.282;23.24;1.401;0.815;0.0;1.0
0;4;5362;814;162;404.37;3.526;6.555;4.976;1.45;1.579;0.129;4.979;4.92;4.861;4.988;2;4052.828;3.03;4.332;5.646;0.569;-0.07;-1.148;0.754;0.151;0.026;0.0;1.0
0;4;5353;814;165;408.073;3.368;7.057;5.02;1.652;2.037;0.385;4.858;4.797;4.735;5.52;2;3954.453;3.689;4.111;5.478;0.566;-0.237;-1.119;0.752;0.155;0.026;0.0;1.0
0;0;5351;814;172;412.052;3.343;6.063;4.647;1.304;1.416;0.112;4.665;4.616;4.567;3.993;2;3797.693;2.72;4.082;5.251;0.455;0.069;-1.142;0.675;0.145;0.024;0.0;1.0
0;0;5345;814;154;414.019;2.946;9.969;4.385;1.438;5.584;4.146;4.456;4.34;4.233;3.232;2;3627.425;7.023;3.576;5.04;1.143;1.125;2.17;1.069;0.24;0.037;0.0;1.0
0;4;5344;814;161;411.217;3.567;6.711;5.033;1.466;1.678;0.212;5.022;4.964;4.905;3.567;1;4087.724;3.144;4.422;5.622;0.575;0.018;-1.013;0.758;0.151;0.027;0.0;1.0
0;4;5338;814;163;404.307;3.365;6.394;4.789;1.424;1.605;0.181;4.819;4.762;4.706;5.568;3;3922.4;3.029;4.221;5.453;0.537;0.045;-1.099;0.733;0.152;0.026;0.0;1.0
0;2;5336;814;162;416.42;3.884;6.951;5.442;1.558;1.509;-0.049;5.431;5.37;5.308;4.576;2;4420.492;3.067;4.736;6.15;0.649;-0.043;-1.172;0.805;0.148;0.028;0.0;1.0
0;4;5336;814;164;383.963;3.402;10.8;5.035;1.633;5.764;4.131;5.13;4.985;4.863;3.875;2;4175.8;7.397;4.111;5.54;1.807;1.763;3.617;1.344;0.262;0.047;0.0;1.0
0;2;5335;814;179;425.76;3.288;5.932;4.58;1.292;1.351;0.059;4.591;4.54;4.488;4.595;2;3737.356;2.644;3.968;5.201;0.469;0.033;-1.233;0.685;0.149;0.024;0.0;1.0
0;0;5334;814;162;398.691;3.29;6.226;4.569;1.279;1.657;0.377;4.595;4.538;4.481;3.474;2;3740.508;2.936;3.983;5.247;0.513;-0.008;-1.186;0.717;0.156;0.025;0.0;1.0
0;0;5330;814;160;403.112;2.665;56.207;4.298;1.633;51.909;50.277;8.371;5.683;4.694;4.202;2;6814.209;53.542;3.753;5.193;104.038;2.624;6.406;10.2;1.218;0.358;0.0;1.0
1;0;5330;814;176;412.17;2.702;77.647;4.327;1.625;73.319;71.695;10.788;6.356;4.898;3.162;2;8781.108;74.944;3.642;6.979;201.642;2.158;3.979;14.2;1.316;0.498;0.0;1.0
0;4;5329;814;170;397.288;3.333;6.588;5.015;1.682;1.573;-0.109;4.792;4.728;4.663;5.059;2;3900.39;3.255;4.077;5.465;0.59;-0.163;-1.344;0.768;0.16;0.027;0.0;1.0
1;0;5321;814;130;419.015;3.539;18.318;5.626;2.087;12.692;10.605;5.867;5.608;5.41;3.539;1;4775.633;14.778;4.533;6.255;4.174;2.429;7.419;2.043;0.348;0.072;0.0;1.0
0;0;5319;814;165;417.267;3.792;6.935;5.293;1.501;1.642;0.141;5.272;5.205;5.137;3.792;1;4291.168;3.143;4.615;5.999;0.692;-0.022;-1.124;0.832;0.158;0.029;0.0;1.0
0;2;5309;814;152;427.474;3.469;6.26;4.827;1.358;1.433;0.075;4.821;4.765;4.709;4.749;2;3924.364;2.791;4.206;5.449;0.528;-0.027;-1.187;0.727;0.151;0.025;0.0;1.0
0;4;5309;814;153;413.601;3.869;6.865;5.16;1.291;1.705;0.414;5.211;5.153;5.096;4.541;2;4241.937;2.996;4.52;5.859;0.607;0.177;-1.158;0.779;0.149;0.027;0.0;1.0
0;0;5307;814;160;401.756;2.73;39.06;4.434;1.704;34.626;32.922;7.284;5.346;4.602;3.233;2;5929.41;36.33;3.552;4.985;64.337;2.514;5.144;8.021;1.101;0.281;0.0;1.0
0;4;5306;814;147;396.476;2.782;11.261;4.386;1.605;6.874;5.27;4.406;4.235;4.097;4.504;2;3586.826;8.479;3.406;4.779;1.968;2.118;5.635;1.403;0.318;0.049;0.0;1.0
1;4;5306;814;178;412.09;3.58;6.559;5.046;1.467;1.513;0.046;5.051;4.995;4.94;3.999;2;4111.27;2.98;4.419;5.689;0.554;0.051;-1.172;0.744;0.147;0.026;0.0;1.0
0;2;5302;814;171;416.497;3.366;6.763;5.045;1.679;1.719;0.04;5.078;5.012;4.947;3.366;1;4133.215;3.398;4.401;5.783;0.657;0.061;-1.127;0.811;0.16;0.028;0.0;1.0
0;2;5302;814;153;416.699;3.686;7.074;5.311;1.625;1.762;0.138;5.303;5.237;5.17;3.981;2;4316.637;3.387;4.592;5.993;0.694;0.026;-1.122;0.833;0.157;0.029;0.0;1.0
1;4;5302;814;153;418.895;2.525;95.722;4.628;2.103;91.094;88.991;15.274;8.594;5.864;4.206;2;12432.987;93.197;4.104;21.132;330.725;1.765;2.499;18.186;1.191;0.637;0.0;1.0
1;2;5301;814;150;402.127;2.721;103.405;4.855;2.134;98.55;96.416;13.998;7.93;5.745;4.556;2;11394.719;100.684;4.319;14.473;351.094;2.371;5.394;18.737;1.339;0.657;0.0;1.0
1;2;5301;814;171;409.058;2.83;112.019;4.914;2.084;107.105;105.021;14.197;7.705;5.708;2.83;1;11556.702;109.189;4.504;11.257;466.799;2.741;7.014;21.606;1.522;0.757;0.0;1.0
0;0;5297;814;168;392.815;2.99;5.584;4.238;1.247;1.347;0.099;4.253;4.203;4.154;3.529;2;3461.662;2.594;3.702;4.792;0.415;0.079;-1.087;0.645;0.152;0.023;0.0;1.0
0;2;5296;814;160;414.025;3.774;18.459;5.103;1.329;13.356;12.028;5.458;5.295;5.176;4.593;2;4442.574;14.685;4.554;5.822;2.608;3.295;14.243;1.615;0.296;0.057;0.0;1.0
0;2;5296;814;162;414.438;3.739;17.99;5.068;1.329;12.922;11.593;5.522;5.288;5.132;3.739;1;4494.715;14.251;4.422;5.667;4.123;3.306;12.498;2.031;0.368;0.071;0.0;1.0
0;2;5291;814;164;395.463;3.774;7.069;5.273;1.5;1.796;0.297;5.317;5.249;5.18;5.329;2;4328.093;3.296;4.597;6.041;0.721;0.069;-1.122;0.849;0.16;0.03;0.0;1.0
0;2;5289;814;163;409.282;3.158;9.433;4.767;1.609;4.666;3.058;4.714;4.622;4.536;4.623;2;3837.052;6.275;3.862;5.233;0.932;1.037;2.202;0.966;0.205;0.034;0.0;1.0
0;4;5286;814;173;401.578;3.439;6.325;4.927;1.489;1.398;-0.09;4.824;4.77;4.715;4.895;2;3926.684;2.887;4.16;5.39;0.504;-0.161;-1.119;0.71;0.147;0.025;0.0;1.0
0;2;5286;814;169;402.876;3.003;5.4;4.13;1.127;1.27;0.142;4.087;4.047;4.006;3.366;2;3327.062;2.397;3.557;4.534;0.328;0.058;-1.16;0.573;0.14;0.02;0.0;1.0
0;0;5285;814;164;403.537;3.311;6.217;4.744;1.433;1.473;0.04;4.749;4.693;4.636;5.23;2;3865.922;2.906;4.111;5.358;0.529;0.001;-1.168;0.727;0.153;0.025;0.0;1.0
1;2;5284;814;170;421.406;3.156;6.144;4.724;1.569;1.42;-0.149;4.667;4.611;4.554;4.033;2;3799.106;2.988;4.03;5.212;0.513;-0.059;-1.089;0.716;0.153;0.025;0.0;1.0
0;0;5283;814;154;400.708;3.755;6.937;5.166;1.41;1.772;0.362;5.195;5.14;5.086;5.493;2;4228.427;3.182;4.541;5.797;0.564;0.101;-1.049;0.751;0.145;0.026;0.0;1.0
0;4;5281;814;170;405.718;3.437;10.641;4.79;1.353;5.851;4.498;4.877;4.821;4.769;4.043;2;3969.866;7.204;4.252;5.462;0.58;1.226;5.963;0.762;0.156;0.027;0.0;1.0
0;4;5280;814;168;409.036;3.499;6.583;4.884;1.385;1.699;0.314;4.923;4.861;4.8;3.814;2;4007.069;3.084;4.27;5.6;0.598;0.045;-1.162;0.773;0.157;0.027;0.0;1.0
0;4;5280;814;165;419.952;3.243;5.799;4.492;1.249;1.307;0.058;4.493;4.448;4.402;3.449;2;3657.21;2.556;3.951;4.997;0.4;0.009;-1.088;0.632;0.141;0.022;0.0;1.0
0;2;5280;814;156;388.737;3.28;9.165;4.731;1.45;4.435;2.984;4.766;4.651;4.549;3.28;1;3879.619;5.885;3.834;5.185;1.245;1.347;2.305;1.116;0.234;0.039;0.0;1.0
0;4;5276;814;163;406.307;3.346;5.964;4.562;1.215;1.402;0.187;4.545;4.498;4.45;5.647;2;3700.003;2.618;3.924;5.086;0.431;0.077;-1.128;0.657;0.144;0.023;0.0;1.0
0;4;5275;814;151;403.139;2.94;5.54;4.123;1.182;1.417;0.235;4.185;4.134;4.083;4.017;2;3406.383;2.6;3.67;4.747;0.417;0.016;-1.111;0.646;0.154;0.023;0.0;1.0
0;2;5274;814;162;395.519;3.513;6.494;4.875;1.362;1.618;0.257;4.9;4.841;4.783;5.107;2;3988.618;2.98;4.259;5.517;0.572;0.112;-1.052;0.756;0.154;0.027;0.0;1.0
0;2;5273;814;153;391.431;3.54;6.663;5.112;1.572;1.551;-0.021;5.093;5.037;4.98;5.008;2;4145.606;3.122;4.47;5.72;0.562;0.003;-1.041;0.75;0.147;0.026;0.0;1.0
0;0;5271;814;138;417.072;3.616;30.988;5.47;1.854;25.518;23.664;7.756;6.321;5.651;3.897;2;6313.247;27.372;4.455;6.046;43.701;2.346;4.311;6.611;0.852;0.232;0.0;1.0
0;2;5271;814;162;395.895;3.316;6.175;4.683;1.367;1.492;0.125;4.716;4.66;4.603;4.087;2;3838.794;2.859;4.102;5.333;0.524;0.026;-1.138;0.724;0.154;0.025;0.0;1.0
0;0;5270;814;174;410.04;3.701;6.763;5.173;1.472;1.59;0.118;5.171;5.107;5.043;4.079;2;4209.063;3.061;4.463;5.88;0.645;-0.03;-1.267;0.803;0.155;0.028;0.0;1.0
0;0;5270;814;184;402.804;3.426;6.035;4.676;1.249;1.359;0.11;4.691;4.639;4.588;4.132;2;3818.448;2.609;4.083;5.309;0.481;0.064;-1.208;0.694;0.148;0.024;0.0;1.0
0;2;5269;814;168;406.75;3.567;6.723;5.007;1.44;1.716;0.275;4.988;4.927;4.865;4.949;2;4060.466;3.156;4.306;5.649;0.607;0.053;-1.143;0.779;0.156;0.027;0.0;1.0
0;2;5269;814;156;405.878;3.495;6.583;4.956;1.461;1.628;0.167;4.902;4.841;4.779;3.762;2;3990.348;3.088;4.217;5.532;0.592;0.016;-1.118;0.769;0.157;0.027;0.0;1.0
0;0;5267;814;159;392.39;3.021;30.562;4.749;1.728;25.813;24.084;5.668;5.047;4.717;4.44;2;4613.602;27.541;3.749;5.214;14.315;3.424;12.834;3.783;0.668;0.133;0.0;1.0
0;4;5261;814;164;413.415;3.223;6.191;4.506;1.282;1.685;0.403;4.544;4.489;4.433;5.482;2;3698.551;2.967;3.96;5.128;0.495;0.049;-1.126;0.704;0.155;0.025;0.0;1.0
1;0;5259;814;184;392.277;3.231;53.681;4.997;1.767;48.684;46.917;8.897;6.415;5.427;4.23;2;7241.87;50.451;4.145;6.292;97.219;2.556;5.906;9.86;1.108;0.346;0.0;1.0
0;2;5258;814;157;405.401;3.96;22.589;5.558;1.598;17.031;15.432;5.823;5.644;5.515;4.485;2;4739.605;18.629;4.789;6.317;3.226;4.074;23.682;1.796;0.308;0.063;0.0;1.0
0;4;5257;814;176;421.54;3.037;5.938;4.493;1.455;1.445;-0.01;4.469;4.41;4.351;3.387;2;3637.738;2.901;3.871;5.078;0.514;-0.001;-1.05;0.717;0.16;0.025;0.0;1.0
0;2;5255;814;163;397.227;3.491;6.208;4.786;1.295;1.422;0.127;4.781;4.729;4.675;4.152;2;3892.014;2.717;4.205;5.387;0.494;-0.04;-1.123;0.703;0.147;0.025;0.0;1.0
0;2;5255;814;148;416.074;2.002;133.157;3.511;1.509;129.646;128.137;18.267;7.451;4.585;2.002;1;14869.616;131.155;3.217;18.131;757.873;1.911;2.637;27.529;1.507;0.965;0.0;1.0
0;4;5254;814;190;425.479;3.468;6.032;4.774;1.306;1.258;-0.049;4.735;4.684;4.633;3.468;1;3853.945;2.564;4.068;5.354;0.47;-0.04;-1.338;0.686;0.145;0.024;0.0;1.0
1;0;5253;814;165;428.588;2.875;47.737;4.602;1.727;43.135;41.408;8.072;5.942;5.008;4.503;2;6570.875;44.862;3.775;5.88;66.839;2.249;4.542;8.176;1.013;0.287;0.0;1.0
0;4;5252;814;159;392.579;4.042;7.457;5.677;1.635;1.78;0.146;5.676;5.611;5.545;4.787;2;4620.232;3.415;4.913;6.389;0.729;0.019;-1.109;0.854;0.15;0.03;0.0;1.0
0;0;5251;814;147;420.272;3.104;13.989;5.158;2.053;8.831;6.778;5.506;5.31;5.139;3.104;1;4481.48;10.885;4.485;6.204;2.512;1.469;3.239;1.585;0.288;0.056;0.0;1.0
0;0;5240;814;166;394.825;3.35;6.156;4.803;1.453;1.353;-0.1;4.759;4.709;4.658;3.35;1;3874.005;2.805;4.156;5.315;0.471;-0.037;-1.089;0.686;0.144;0.024;0.0;1.0
0;2;5237;814;215;404.474;3.485;26.434;5.572;2.086;20.862;18.776;7.333;6.433;5.882;5.53;2;5968.751;22.949;4.84;7.903;21.039;2.151;4.258;4.587;0.626;0.161;0.0;1.0
0;4;5236;814;159;392.138;3.66;6.608;5.111;1.45;1.497;0.047;5.095;5.036;4.976;3.66;2;4147.133;2.947;4.447;5.743;0.589;-0.018;-1.138;0.768;0.151;0.027;0.0;1.0
0;4;5233;814;177;402.701;2.01;136.363;3.791;1.782;132.572;130.79;19.604;8.028;4.871;2.01;1;15957.669;134.353;3.27;20.057;833.333;1.787;2.065;28.868;1.473;1.012;0.0;1.0
1;4;5226;814;166;396.416;3.183;6.153;4.596;1.413;1.557;0.144;4.583;4.527;4.469;3.183;1;3730.765;2.97;4.015;5.197;0.51;-0.008;-1.093;0.714;0.156;0.025;0.0;1.0
0;2;5222;814;178;415.039;3.191;19.093;4.753;1.562;14.34;12.778;4.88;4.719;4.604;4.204;2;3972.013;15.902;4.008;5.413;2.598;4.776;31.005;1.612;0.33;0.056;0.0;1.0
0;0;5222;814;161;392.081;3.883;7.305;5.541;1.658;1.765;0.107;5.545;5.474;5.403;6.572;2;4513.673;3.423;4.778;6.286;0.77;-0.002;-1.165;0.877;0.158;0.031;0.0;1.0
0;4;5215;814;151;421.152;3.711;52.689;5.154;1.444;47.534;46.091;6.641;5.68;5.313;4.334;2;5405.541;48.978;4.504;5.884;36.344;4.26;19.034;6.029;0.908;0.211;0.0;1.0
0;0;5214;814;151;397.543;2.693;5.075;3.99;1.298;1.084;-0.214;3.945;3.896;3.846;3.335;2;3211.069;2.382;3.429;4.463;0.373;-0.118;-1.123;0.611;0.155;0.021;0.0;1.0
0;4;5214;814;170;401.124;3.459;6.953;5.148;1.689;1.805;0.116;4.923;4.856;4.787;3.781;2;4007.276;3.494;4.172;5.594;0.645;-0.096;-1.269;0.803;0.163;0.028;0.0;1.0
0;2;5212;814;164;393.982;3.446;6.451;4.823;1.377;1.627;0.25;4.857;4.8;4.742;3.775;2;3953.912;3.005;4.247;5.484;0.551;0.045;-1.109;0.742;0.153;0.026;0.0;1.0
0;0;5212;814;166;398.398;3.455;28.289;4.648;1.194;23.641;22.447;5.727;5.161;4.865;4.971;2;4662.024;24.834;4.152;5.229;12.757;3.198;10.923;3.572;0.624;0.125;0.0;1.0
1;2;5212;814;169;397.692;3.695;6.903;5.303;1.609;1.6;-0.009;5.269;5.204;5.139;4.068;2;4288.851;3.209;4.577;5.948;0.669;-0.033;-1.136;0.818;0.155;0.029;0.0;1.0
0;2;5210;814;162;399.975;3.382;8.401;5.039;1.657;3.362;1.705;4.969;4.894;4.821;5.109;2;4044.847;5.019;4.222;5.526;0.769;0.644;1.052;0.877;0.177;0.031;0.0;1.0
0;0;5199;814;159;398.704;2.415;70.219;3.762;1.347;66.457;65.11;8.945;5.41;4.271;2.946;2;7281.105;67.805;3.29;5.087;146.524;2.456;5.544;12.105;1.353;0.424;0.0;1.0
0;0;5199;814;165;404.873;2.346;63.225;3.675;1.329;59.55;58.222;8.931;5.295;4.165;3.907;2;7270.187;60.879;3.185;4.592;150.648;2.34;4.585;12.274;1.374;0.43;0.0;1.0
0;4;5196;814;159;403.642;3.202;5.93;4.615;1.412;1.315;-0.097;4.603;4.553;4.504;5.312;2;3746.459;2.727;4.049;5.153;0.444;-0.036;-1.092;0.666;0.145;0.023;0.0;1.0
0;0;5195;814;162;417.383;2.993;5.686;4.353;1.36;1.333;-0.027;4.345;4.291;4.236;4.045;2;3536.616;2.693;3.778;4.914;0.46;-0.019;-1.097;0.678;0.156;0.024;0.0;1.0
0;2;5191;814;157;402.592;2.829;5.265;3.989;1.16;1.276;0.116;4.021;3.974;3.927;3.754;2;3273.219;2.437;3.52;4.533;0.378;0.124;-1.074;0.615;0.153;0.022;0.0;1.0
0;2;5189;814;167;410.838;3.656;6.422;4.864;1.208;1.558;0.35;4.921;4.868;4.815;4.514;2;4005.972;2.766;4.286;5.511;0.523;0.124;-1.141;0.723;0.147;0.025;0.0;1.0
0;0;5189;814;152;414.355;2.919;58.976;4.653;1.734;54.323;52.589;7.207;5.539;4.859;4.516;2;5866.349;56.057;3.945;5.154;58.194;3.261;11.79;7.628;1.059;0.267;0.0;1.0
0;2;5189;814;157;424.573;3.158;6.028;4.711;1.553;1.316;-0.237;4.622;4.566;4.507;4.949;2;3762.491;2.87;4.012;5.181;0.505;-0.16;-1.009;0.711;0.154;0.025;0.0;1.0
0;0;5188;814;157;417.618;3.273;6.165;4.734;1.462;1.43;-0.031;4.747;4.691;4.634;5.499;2;3864.33;2.892;4.144;5.371;0.523;-0.052;-1.195;0.723;0.152;0.025;0.0;1.0
0;0;5183;814;143;407.392;2.409;66.6;3.933;1.524;62.667;61.142;7.407;4.871;4.047;2.769;2;6029.651;64.191;2.997;4.41;100.7;3.009;9.085;10.035;1.355;0.352;0.0;1.0
1;0;5180;814;174;406.282;3.2;24.782;5.044;1.845;19.737;17.892;5.96;5.395;5.047;3.675;2;4851.208;21.582;4.101;5.554;11.216;2.618;7.343;3.349;0.562;0.117;0.0;1.0
0;2;5179;814;137;415.934;2.957;21.318;4.683;1.726;16.636;14.91;5.285;4.803;4.501;3.101;2;4301.649;18.362;3.557;5.187;8.289;2.453;5.801;2.879;0.545;0.101;0.0;1.0
1;0;5170;814;185;395.281;2.681;19.469;4.004;1.322;15.465;14.143;4.403;4.107;3.926;4.278;2;3583.936;16.788;3.249;4.358;4.701;3.614;15.785;2.168;0.492;0.076;0.0;1.0
1;0;5169;814;180;396.05;3.386;22.063;5.379;1.993;16.683;14.69;6.312;5.777;5.421;3.689;2;5137.801;18.677;4.371;6.05;10.271;2.238;4.964;3.205;0.508;0.112;0.0;1.0
0;2;5168;814;140;406.236;3.549;112.987;4.926;1.377;108.061;106.684;7.866;5.607;5.106;4.852;2;6402.853;109.438;4.342;5.665;182.766;5.387;30.221;13.519;1.719;0.474;0.0;1.0
1;2;5168;814;174;399.897;3.327;6.084;4.608;1.281;1.475;0.194;4.635;4.587;4.538;4.033;2;3772.602;2.757;4.083;5.161;0.443;0.079;-1.041;0.666;0.144;0.023;0.0;1.0
1;2;5168;814;171;409.895;3.313;6.066;4.604;1.292;1.461;0.17;4.617;4.567;4.517;3.313;1;3758.272;2.753;4.035;5.188;0.459;0.048;-1.13;0.677;0.147;0.024;0.0;1.0
0;2;5163;814;172;401.285;3.368;6.451;4.911;1.543;1.54;-0.003;4.918;4.861;4.803;3.882;2;4003.383;3.082;4.273;5.545;0.558;0.031;-1.162;0.747;0.152;0.026;0.0;1.0
0;2;5161;814;160;414.769;3.526;6.554;5.034;1.508;1.52;0.013;5.033;4.975;4.917;3.526;1;4096.607;3.028;4.382;5.672;0.57;-0.007;-1.143;0.755;0.15;0.026;0.0;1.0
0;4;5161;814;167;396.796;3.154;8.082;4.393;1.24;3.689;2.449;4.419;4.373;4.329;3.5;2;3596.732;4.928;3.917;4.905;0.418;0.788;2.692;0.647;0.146;0.023;0.0;1.0
0;0;5159;814;184;418.212;3.429;15.046;5.673;2.245;9.373;7.128;6.24;5.971;5.746;5.557;2;5078.998;11.617;5.015;6.723;4.021;1.401;1.695;2.005;0.321;0.07;0.0;1.0
0;2;5158;814;170;395.053;3.78;6.936;5.255;1.475;1.681;0.205;5.287;5.227;5.166;3.78;1;4303.846;3.156;4.653;5.981;0.63;0.017;-1.042;0.794;0.15;0.028;0.0;1.0
0;4;5156;814;161;403.416;3.759;16.341;5.04;1.282;11.301;10.019;5.22;5.114;5.031;3.759;1;4248.723;12.582;4.434;5.745;1.528;3.751;22.255;1.236;0.237;0.043;0.0;1.0
0;4;5155;814;165;392.715;3.401;6.414;4.818;1.417;1.596;0.179;4.793;4.736;4.68;4.187;2;3901.501;3.012;4.142;5.41;0.535;0.026;-1.166;0.732;0.153;0.026;0.0;1.0
0;0;5153;814;183;413.066;3.058;37.151;4.774;1.715;32.377;30.662;6.472;5.414;4.92;3.058;1;5268.573;34.093;3.936;5.289;30.015;3.129;9.954;5.479;0.846;0.192;0.0;1.0
0;0;5151;814;152;393.072;3.546;15.902;5.202;1.657;10.699;9.042;5.29;5.131;5.004;5.911;2;4305.813;12.356;4.215;5.71;2.245;2.716;11.224;1.498;0.283;0.053;0.0;1.0
1;2;5150;814;169;404.882;3.511;6.6;5.001;1.49;1.599;0.109;5.022;4.959;4.897;5.218;2;4087.593;3.089;4.337;5.687;0.618;0.055;-1.135;0.786;0.157;0.028;0.0;1.0
1;2;5150;814;156;401.41;4.823;104.437;24.934;20.111;79.503;59.391;30.16;25.023;20.762;15.549;2;24550.389;99.614;15.378;40.617;357.571;1.216;1.263;18.91;0.627;0.663;0.0;1.0
0;0;5149;814;177;404.169;2.909;27.344;4.851;1.942;22.493;20.55;6.453;5.404;4.844;4.785;2;5253.057;24.435;3.556;5.924;25.314;2.529;5.833;5.031;0.78;0.176;0.0;1.0
0;0;5145;814;156;426.66;3.147;62.21;5.004;1.857;57.206;55.349;9.479;6.44;5.325;5.613;2;7715.524;59.063;3.868;5.613;132.936;2.635;6.565;11.53;1.216;0.404;0.0;1.0
0;2;5144;814;175;394.549;2.09;126.112;3.668;1.578;122.444;120.866;17.4;7.211;4.601;3.314;2;14163.747;124.022;3.314;14.779;717.879;1.956;2.709;26.793;1.54;0.939;0.0;1.0
0;0;5136;814;146;401.342;3.719;7.077;5.409;1.69;1.668;-0.022;5.418;5.349;5.279;4.725;2;4410.214;3.358;4.671;6.149;0.742;0.028;-1.197;0.861;0.159;0.03;0.0;1.0
0;2;5134;814;165;414.527;3.269;6.171;4.582;1.313;1.589;0.276;4.561;4.503;4.445;3.507;2;3712.783;2.902;3.941;5.154;0.524;0.06;-1.106;0.724;0.159;0.025;0.0;1.0
0;0;5134;814;148;412.243;2.882;20.656;4.922;2.04;15.734;13.695;5.547;5.224;4.973;3.886;2;4515.578;17.774;4.159;6.226;4.846;2.235;7.655;2.201;0.397;0.077;0.0;1.0
0;0;5131;814;148;395.507;3.0;19.039;5.125;2.125;13.915;11.79;5.778;5.464;5.218;4.628;2;4703.478;16.04;4.486;6.413;4.794;2.065;5.839;2.19;0.379;0.077;0.0;1.0
0;0;5129;814;167;404.731;2.625;4.846;3.731;1.106;1.116;0.009;3.695;3.652;3.61;3.169;2;3007.477;2.222;3.208;4.171;0.307;-0.043;-1.177;0.554;0.15;0.019;0.0;1.0
0;2;5128;814;164;401.274;4.102;7.154;5.509;1.407;1.645;0.238;5.523;5.467;5.411;4.359;2;4496.014;3.052;4.837;6.186;0.617;0.055;-1.127;0.785;0.142;0.028;0.0;1.0
0;2;5124;814;160;428.706;3.4;11.148;5.083;1.683;6.065;4.382;5.099;4.982;4.877;5.52;2;4150.308;7.748;4.17;5.635;1.352;1.45;3.594;1.163;0.228;0.041;0.0;1.0
0;4;5124;814;153;407.974;3.033;10.824;4.587;1.554;6.237;4.682;4.663;4.533;4.421;4.522;2;3795.997;7.791;3.772;5.075;1.448;1.72;4.167;1.203;0.258;0.042;0.0;1.0
0;4;5115;814;175;397.543;4.044;7.43;5.604;1.56;1.826;0.265;5.638;5.574;5.51;5.153;2;4589.529;3.386;4.915;6.346;0.719;0.07;-1.17;0.848;0.15;0.03;0.0;1.0
1;2;5112;814;160;412.988;2.552;82.56;4.54;1.988;78.019;76.032;15.64;8.625;5.795;2.552;1;12731.123;80.007;4.083;19.775;351.285;1.677;1.806;18.743;1.198;0.657;0.0;1.0
1;2;5112;814;159;417.943;2.845;93.966;5.012;2.167;88.954;86.787;13.79;8.174;6.01;2.845;1;11224.847;91.122;4.54;12.614;306.683;2.253;4.758;17.512;1.27;0.614;0.0;1.0
