id;direction;distance;len;Кол-во пиков;Сред.зн.пика;Min;Max;Медиана;Смещение низ;Смещение верх;Смещение;Mean;Геом.сред.;Гарм.сред.;Сумма;Размах;Ниж.квартиль;Верх.квартиль;Дисперсия;Асимметрия;Куртозис;Std откл.; Коэф.вариации;Std ошибка
0;4;4911;1665;307;868.971;2.792;32.625;4.224;1.431;28.401;4.798;5.564;4.832;4.449;9263.281;29.833;3.589;5.349;15.799;2.865;8.362;3.975;0.714;0.097
0;0;4139;1665;281;837.214;2.423;33.472;4.193;1.771;29.279;5.703;5.437;4.58;4.135;9052.377;31.05;3.222;4.669;18.356;2.854;8.626;4.284;0.788;0.105
0;0;5570;1665;277;815.903;1.81;214.315;3.518;1.708;210.797;0.804;17.895;6.68;4.284;29794.643;212.505;3.026;10.356;1110.576;2.853;8.191;33.325;1.862;0.817
0;0;4052;1665;298;836.674;2.467;90.524;4.283;1.816;86.241;2.063;9.167;5.516;4.4;15262.313;88.057;3.185;4.873;176.083;2.851;8.198;13.27;1.448;0.325
2;0;3832;1665;261;834.433;1.89;164.827;4.658;2.768;160.169;1.699;15.839;7.825;5.05;26371.478;162.937;3.434;18.063;553.663;2.848;9.177;23.53;1.486;0.577
0;4;4399;1665;256;826.859;1.709;193.461;3.024;1.316;190.437;0.686;14.518;5.71;3.6;24171.841;191.752;2.351;13.531;644.008;2.842;8.551;25.377;1.748;0.622
2;4;5120;1665;296;839.73;2.461;101.987;4.641;2.18;97.346;2.19;10.798;6.703;5.236;17978.616;99.526;4.163;8.665;210.899;2.839;8.575;14.522;1.345;0.356
0;2;4544;1665;263;847.084;2.301;78.414;3.69;1.389;74.724;1.825;8.14;5.177;4.224;13552.985;76.113;3.205;5.618;125.428;2.832;7.65;11.199;1.376;0.274
2;2;4634;1665;322;817.342;2.553;28.744;4.353;1.8;24.392;6.871;5.426;4.792;4.42;9034.502;26.191;3.851;4.95;12.312;2.829;8.916;3.509;0.647;0.086
1;2;5175;1665;343;865.843;3.096;15.935;4.556;1.46;11.378;11.372;4.745;4.629;4.532;7900.653;12.838;3.962;5.275;1.421;2.827;14.798;1.192;0.251;0.029
1;0;4480;1665;291;845.801;2.428;43.248;4.203;1.775;39.045;4.349;6.427;5.029;4.416;10700.482;40.82;3.828;4.738;39.382;2.821;7.94;6.275;0.976;0.154
0;0;4278;1665;300;822.7;2.269;27.949;4.112;1.843;23.837;7.177;4.917;4.362;4.013;8186.592;25.68;3.114;4.928;9.278;2.819;9.616;3.046;0.62;0.075
0;0;4122;1665;313;833.776;2.833;28.987;4.839;2.006;24.148;7.67;5.894;5.149;4.734;9814.319;26.153;3.68;5.345;16.345;2.813;8.162;4.043;0.686;0.099
0;0;4494;1665;308;831.896;2.133;83.751;3.709;1.576;80.042;1.931;8.264;5.039;4.047;13760.283;81.618;3.295;4.191;137.916;2.813;8.064;11.744;1.421;0.288
0;2;4528;1665;262;824.969;2.146;73.458;3.465;1.319;69.994;1.849;8.415;5.015;3.989;14010.675;71.312;2.946;5.856;153.115;2.808;7.303;12.374;1.47;0.303
0;0;3764;1665;332;813.358;2.915;20.31;4.666;1.75;15.644;10.063;5.057;4.737;4.51;8419.38;17.395;3.679;5.353;4.924;2.807;9.991;2.219;0.439;0.054
2;2;4815;1665;269;828.413;2.11;129.961;4.456;2.346;125.505;1.835;12.662;7.281;5.129;21082.576;127.851;3.674;15.009;275.743;2.806;9.998;16.606;1.311;0.407
0;0;4200;1665;246;837.459;1.773;144.598;3.311;1.539;141.287;1.077;13.207;6.105;3.986;21990.145;142.825;2.687;15.403;425.478;2.806;8.841;20.627;1.562;0.506
0;2;5394;1665;360;837.136;2.146;14.792;3.178;1.031;11.615;8.157;3.556;3.359;3.221;5920.63;12.646;2.654;3.677;2.11;2.799;10.11;1.453;0.408;0.036
0;2;5865;1665;281;826.996;2.403;83.752;4.152;1.749;79.599;2.15;8.565;5.276;4.236;14260.507;81.348;3.092;4.69;144.126;2.798;7.811;12.005;1.402;0.294
2;0;3828;1665;264;834.932;2.201;143.123;4.378;2.177;138.745;1.545;13.825;7.436;5.245;23017.891;140.922;3.808;14.431;412.686;2.794;8.014;20.315;1.469;0.498
0;2;4596;1665;287;854.697;2.809;35.672;4.212;1.404;31.459;4.272;6.2;5.07;4.557;10323.522;32.863;3.641;5.413;29.899;2.793;7.355;5.468;0.882;0.134
0;4;4748;1665;271;804.336;2.003;112.199;3.18;1.176;109.019;1.067;10.507;5.351;3.911;17494.72;110.196;2.75;8.284;282.045;2.786;7.594;16.794;1.598;0.412
2;4;4770;1665;321;821.14;2.27;74.733;4.469;2.199;70.264;3.034;8.799;5.945;4.825;14650.096;72.463;3.91;7.432;115.256;2.784;8.002;10.736;1.22;0.263
0;0;3856;1665;299;854.284;2.916;28.363;4.483;1.567;23.88;6.158;5.731;5.019;4.628;9542.34;25.447;3.656;5.559;15.214;2.784;7.795;3.901;0.681;0.096
2;4;4704;1665;311;825.122;2.668;24.452;4.571;1.903;19.88;8.737;5.484;4.909;4.564;9131.232;21.784;4.022;5.134;11.061;2.78;8.208;3.326;0.606;0.082
2;2;5363;1665;274;816.193;1.383;237.438;4.185;2.803;233.253;1.187;18.251;6.817;3.884;30388.165;236.055;2.474;16.774;984.516;2.775;8.217;31.377;1.719;0.769
0;0;4077;1665;292;858.13;2.367;78.267;4.101;1.734;74.167;2.284;7.771;5.165;4.229;12939.512;75.9;3.061;4.806;96.259;2.774;8.125;9.811;1.262;0.24
0;2;4640;1665;294;804.694;2.512;53.583;4.466;1.954;49.117;3.826;6.812;5.143;4.395;11341.856;51.07;3.209;5.664;48.043;2.773;8.296;6.931;1.018;0.17
2;4;5351;1665;270;849.37;2.005;175.579;4.365;2.36;171.214;1.36;15.374;7.686;5.103;25598.491;173.574;3.589;16.362;523.663;2.769;8.601;22.884;1.488;0.561
0;0;4394;1665;292;834.548;2.38;38.319;4.076;1.696;34.243;4.72;6.041;4.742;4.181;10057.675;35.939;3.601;4.553;34.78;2.769;7.189;5.897;0.976;0.145
2;4;4932;1665;265;829.815;2.226;84.407;4.396;2.171;80.011;2.641;8.89;5.972;4.798;14801.881;82.182;3.85;8.05;116.111;2.765;8.195;10.775;1.212;0.264
2;0;4271;1665;263;824.384;2.008;130.256;4.024;2.016;126.232;1.572;12.15;6.518;4.686;20229.357;128.248;3.332;12.524;323.69;2.76;7.871;17.991;1.481;0.441
1;0;4409;1665;288;807.972;2.228;42.964;3.853;1.625;39.111;3.989;5.714;4.574;4.041;9514.413;40.736;3.519;4.429;27.076;2.757;7.887;5.203;0.911;0.128
2;2;4533;1665;361;848.992;2.468;26.053;4.143;1.675;21.91;7.103;5.232;4.593;4.219;8710.704;23.585;3.701;4.68;11.818;2.755;8.561;3.438;0.657;0.084
0;0;4318;1665;327;837.343;2.333;19.788;4.244;1.911;15.544;10.946;4.638;4.304;4.062;7722.528;17.455;3.381;4.641;4.677;2.749;10.201;2.163;0.466;0.053
0;0;3971;1665;295;840.098;1.842;191.017;3.268;1.426;187.749;0.754;13.851;5.246;3.504;23061.371;189.175;2.412;5.493;630.968;2.749;8.279;25.119;1.814;0.616
2;4;5032;1665;246;854.028;2.409;86.266;4.498;2.089;81.768;2.491;10.168;6.551;5.122;16930.056;83.857;4.003;9.693;163.346;2.733;7.845;12.781;1.257;0.313
2;4;5303;1665;267;810.637;1.547;209.499;3.778;2.231;205.721;1.073;19.788;7.295;4.191;32946.361;207.952;2.681;16.838;1181.939;2.731;7.617;34.379;1.737;0.843
0;0;5683;1665;317;828.508;1.912;225.333;3.29;1.378;222.043;0.617;19.695;6.479;4.044;32792.778;223.421;2.96;13.448;1417.479;2.726;7.194;37.649;1.912;0.923
2;2;5705;1665;318;844.855;3.1;14.92;4.632;1.532;10.288;12.958;4.833;4.686;4.567;8046.863;11.819;3.947;5.376;1.872;2.725;11.867;1.368;0.283;0.034
0;0;4349;1665;300;827.45;2.002;18.365;3.492;1.491;14.872;9.11;4.161;3.713;3.445;6927.428;16.363;3.071;3.841;6.524;2.722;7.692;2.554;0.614;0.063
0;4;5385;1665;301;801.193;2.176;46.582;3.998;1.821;42.585;4.102;6.669;4.778;3.972;11104.101;44.406;2.851;5.705;54.228;2.72;7.713;7.364;1.104;0.18
0;0;3761;1665;347;848.15;2.802;20.41;4.484;1.683;15.925;9.556;4.907;4.574;4.345;8170.422;17.608;3.558;5.116;5.033;2.716;9.059;2.244;0.457;0.055
1;0;4094;1665;284;819.655;2.603;63.329;4.385;1.782;58.945;2.934;8.283;5.505;4.539;13791.814;60.726;3.353;4.989;111.811;2.714;7.053;10.574;1.277;0.259
0;4;4531;1665;276;818.264;1.41;154.476;2.49;1.08;151.986;0.706;12.253;4.893;3.026;20401.396;153.066;1.956;13.29;412.886;2.707;8.15;20.32;1.658;0.498
1;0;4164;1665;257;862.65;2.692;43.013;4.73;2.039;38.283;5.056;6.723;5.399;4.76;11193.111;40.321;3.687;5.376;36.173;2.706;7.362;6.014;0.895;0.147
1;0;3939;1665;284;842.856;2.673;56.614;4.497;1.824;52.117;3.382;6.913;5.183;4.467;11510.105;53.941;3.396;5.015;52.847;2.703;7.388;7.27;1.052;0.178
0;0;5553;1665;315;841.349;1.775;241.726;3.313;1.538;238.413;0.641;23.613;6.899;4.138;39315.842;239.951;2.899;13.638;2334.478;2.703;6.337;48.316;2.046;1.184
2;0;3870;1665;282;840.635;1.424;204.857;3.258;1.834;201.599;0.901;18.049;6.578;3.808;30051.079;203.432;2.55;15.855;1003.161;2.702;7.353;31.673;1.755;0.776
0;0;3951;1665;281;815.619;2.376;103.385;4.083;1.707;99.302;1.69;10.217;5.531;4.202;17011.036;101.009;2.975;4.633;242.948;2.701;7.357;15.587;1.526;0.382
2;0;3905;1665;337;795.181;1.198;360.873;2.112;0.914;358.761;0.254;30.173;5.315;2.709;50238.132;359.675;1.892;13.578;4520.289;2.696;6.349;67.233;2.228;1.648
0;0;5626;1665;376;843.274;1.839;245.424;3.278;1.439;242.146;0.591;21.726;6.508;4.023;36173.022;243.585;2.999;10.994;1941.378;2.695;6.459;44.061;2.028;1.08
0;2;5705;1665;252;822.325;1.47;192.675;3.308;1.838;189.367;0.961;17.322;6.402;3.827;28841.257;191.205;2.587;15.982;879.701;2.691;8.019;29.66;1.712;0.727
0;4;5449;1665;245;814.816;1.488;233.636;4.286;2.797;229.35;1.205;18.582;7.261;4.19;30938.578;232.148;2.644;15.621;956.351;2.69;7.989;30.925;1.664;0.758
2;2;5676;1665;313;824.54;1.615;253.591;2.905;1.29;250.686;0.512;20.732;6.512;3.791;34518.958;251.976;2.655;17.632;1456.906;2.688;7.556;38.169;1.841;0.935
1;0;3857;1665;269;825.955;2.062;129.911;3.367;1.305;126.544;1.021;11.279;5.816;4.18;18780.239;127.849;2.871;10.263;298.986;2.685;7.327;17.291;1.533;0.424
0;0;3879;1665;353;837.708;2.268;109.89;4.351;2.083;105.539;1.935;13.021;7.168;5.174;21679.957;107.622;3.754;12.111;359.143;2.683;6.88;18.951;1.455;0.464
1;4;5307;1665;356;850.598;2.912;13.252;4.142;1.23;9.11;11.895;4.326;4.221;4.134;7202.578;10.34;3.6;4.825;1.15;2.679;12.933;1.072;0.248;0.026
0;0;4039;1665;231;807.165;1.557;239.279;2.944;1.387;236.335;0.583;19.429;6.218;3.674;32348.998;237.722;2.518;13.332;1285.865;2.679;7.53;35.859;1.846;0.879
0;2;4670;1665;285;804.677;1.677;182.445;3.072;1.395;179.373;0.772;15.374;5.955;3.614;25597.219;180.768;2.419;16.758;646.682;2.678;8.238;25.43;1.654;0.623
2;4;5471;1665;244;832.393;1.472;187.062;3.366;1.894;183.696;1.02;18.493;6.943;4.01;30791.475;185.59;2.608;16.546;987.167;2.678;7.467;31.419;1.699;0.77
2;2;5028;1665;274;847.69;1.57;219.913;3.231;1.661;216.682;0.761;19.858;6.924;4.122;33063.627;218.343;2.815;14.151;1347.549;2.677;6.698;36.709;1.849;0.9
2;2;5081;1665;286;839.622;1.639;180.973;4.259;2.62;176.714;1.461;17.582;7.687;4.613;29274.801;179.334;2.991;18.855;748.897;2.675;7.654;27.366;1.556;0.671
0;0;3742;1665;355;816.625;2.979;20.047;4.833;1.853;15.214;10.86;5.075;4.839;4.657;8450.27;17.067;3.809;5.499;3.357;2.674;10.66;1.832;0.361;0.045
2;4;6003;1665;356;833.284;2.929;14.329;4.229;1.3;10.1;11.405;4.446;4.336;4.244;7402.723;11.4;3.709;4.969;1.244;2.67;13.036;1.115;0.251;0.027
0;4;5464;1665;300;820.027;3.027;32.741;5.352;2.325;27.389;7.824;6.33;5.548;5.073;10539.214;29.714;3.859;6.108;16.818;2.67;8.51;4.101;0.648;0.101
2;0;3876;1665;279;833.093;1.232;211.97;3.023;1.791;208.947;0.85;17.672;6.156;3.435;29423.516;210.738;2.198;14.425;941.763;2.67;7.624;30.688;1.737;0.752
0;4;5878;1665;277;836.78;2.639;59.25;4.469;1.83;54.78;3.233;7.613;5.34;4.474;12675.731;56.61;3.301;5.082;79.589;2.67;6.97;8.921;1.172;0.219
0;2;5535;1665;314;823.424;2.535;25.075;4.318;1.783;20.757;7.909;4.982;4.469;4.144;8294.825;22.54;3.253;4.937;8.434;2.665;8.478;2.904;0.583;0.071
0;2;4459;1665;262;850.595;1.674;92.382;2.728;1.054;89.654;1.162;9.822;4.784;3.409;16354.29;90.708;2.391;7.791;251.932;2.665;6.605;15.872;1.616;0.389
2;2;5286;1665;272;831.029;1.367;280.731;2.882;1.514;277.849;0.542;19.77;6.359;3.576;32916.315;279.364;2.329;14.733;1253.778;2.664;8.026;35.409;1.791;0.868
2;2;4150;1665;309;830.052;2.572;16.235;4.023;1.451;12.212;10.619;4.321;4.101;3.939;7193.822;13.663;3.24;4.645;2.712;2.66;9.665;1.647;0.381;0.04
0;4;5629;1665;238;810.571;1.274;228.985;3.455;2.18;225.53;0.958;15.81;6.062;3.541;26322.863;227.711;2.294;13.342;686.714;2.659;8.413;26.205;1.658;0.642
2;0;3729;1665;294;834.653;2.919;17.54;4.4;1.481;13.14;10.129;4.866;4.615;4.43;8101.6;14.621;3.721;5.233;3.54;2.658;9.143;1.881;0.387;0.046
2;0;4106;1665;240;792.425;1.91;190.894;3.628;1.718;187.266;0.909;17.015;7.057;4.401;28330.77;188.984;2.963;18.9;783.398;2.656;7.133;27.989;1.645;0.686
2;0;3806;1665;336;852.265;2.484;29.558;4.268;1.784;25.29;6.589;5.731;4.845;4.385;9542.016;27.074;3.804;4.822;19.449;2.655;6.915;4.41;0.77;0.108
2;4;5109;1665;255;842.063;1.886;148.108;4.171;2.285;143.937;1.563;14.075;7.297;4.838;23434.791;146.222;3.317;16.579;391.338;2.652;8.072;19.782;1.405;0.485
1;4;5888;1665;382;849.188;2.92;11.528;4.221;1.301;7.307;15.113;4.387;4.279;4.191;7304.122;8.608;3.686;4.876;1.212;2.65;11.254;1.101;0.251;0.027
0;0;3980;1665;308;828.146;1.835;141.43;3.354;1.518;138.076;1.088;12.218;4.973;3.468;20342.298;139.595;2.394;4.684;488.073;2.646;6.756;22.092;1.808;0.541
0;0;3855;1665;265;836.464;1.49;210.223;4.018;2.528;206.205;1.211;19.531;7.334;4.196;32519.728;208.733;2.732;16.451;1081.302;2.643;7.385;32.883;1.684;0.806
0;0;4276;1665;327;823.15;2.155;19.417;3.716;1.561;15.701;9.043;4.324;3.897;3.624;7199.702;17.262;3.123;4.048;6.1;2.642;7.65;2.47;0.571;0.061
0;4;4252;1665;313;840.182;2.793;19.189;4.578;1.785;14.611;10.885;5.02;4.681;4.445;8358.338;16.396;3.64;5.276;5.207;2.638;8.174;2.282;0.455;0.056
0;4;5566;1665;263;821.487;1.502;238.468;4.48;2.978;233.988;1.257;17.711;7.227;4.243;29488.243;236.966;2.689;16.106;804.656;2.638;8.069;28.366;1.602;0.695
0;2;4404;1665;262;829.374;1.728;122.581;2.967;1.239;119.614;1.025;11.622;5.325;3.624;19350.515;120.853;2.445;10.55;355.638;2.637;6.741;18.858;1.623;0.462
0;2;5343;1665;238;827.58;1.387;222.845;4.317;2.93;218.528;1.323;17.641;6.742;3.893;29371.733;221.458;2.452;13.473;851.658;2.631;7.941;29.183;1.654;0.715
0;0;4304;1665;281;845.285;2.669;42.396;4.772;2.103;37.625;5.293;6.859;5.552;4.87;11420.752;39.728;3.869;6.643;33.688;2.628;7.709;5.804;0.846;0.142
2;4;4657;1665;369;813.732;2.361;12.011;3.858;1.497;8.153;15.516;3.933;3.79;3.676;6547.613;9.65;3.207;4.183;1.507;2.622;9.787;1.228;0.312;0.03
2;4;5023;1665;254;862.193;2.074;128.068;4.331;2.257;123.737;1.791;13.488;7.453;5.137;22457.37;125.994;3.641;15.952;328.776;2.621;7.887;18.132;1.344;0.444
0;0;4067;1665;275;811.804;2.988;43.354;5.076;2.087;38.278;5.171;6.571;5.555;5.012;10940.604;40.365;3.815;5.675;24.852;2.62;7.263;4.985;0.759;0.122
2;4;5520;1665;293;839.98;1.279;250.583;2.591;1.311;247.992;0.526;20.526;6.06;3.321;34175.308;249.304;2.204;14.66;1432.342;2.617;7.119;37.846;1.844;0.928
1;0;4083;1665;249;824.157;2.64;56.84;4.586;1.946;52.254;3.59;7.532;5.54;4.71;12540.309;54.2;3.54;5.195;64.969;2.614;6.801;8.06;1.07;0.198
0;0;5813;1665;389;828.486;1.928;264.732;3.404;1.475;261.328;0.561;25.228;7.157;4.259;42004.508;262.804;3.119;15.734;2604.627;2.612;5.868;51.036;2.023;1.251
0;0;4313;1665;303;848.281;2.127;19.295;3.681;1.554;15.614;9.053;4.385;3.943;3.669;7301.367;17.168;3.317;4.148;6.53;2.611;7.037;2.555;0.583;0.063
0;0;5385;1665;304;860.293;1.95;144.274;5.407;3.457;138.867;2.429;16.194;7.791;5.053;26963.774;142.324;3.36;16.02;602.853;2.608;6.782;24.553;1.516;0.602
0;0;3849;1665;257;822.914;1.629;222.629;5.401;3.772;217.228;1.707;20.114;7.784;4.563;33489.391;221;2.911;15.108;1157.454;2.602;6.812;34.021;1.691;0.834
0;2;4537;1665;272;819.147;2.273;49.639;4.15;1.877;45.489;3.963;6.864;4.965;4.144;11428.9;47.366;2.98;5.785;54.46;2.598;6.921;7.38;1.075;0.181
0;0;5530;1665;289;826.772;1.974;153.587;4.052;2.078;149.535;1.371;15.321;7.047;4.697;25510.253;151.613;3.284;12.402;587.059;2.591;6.905;24.229;1.581;0.594
2;2;5389;1665;275;814.916;1.237;200.049;2.601;1.364;197.448;0.686;17.433;5.686;3.26;29026.733;198.812;2.188;14.052;977.376;2.591;6.85;31.263;1.793;0.766
2;2;4062;1665;324;819.54;2.483;17.35;3.818;1.334;13.533;8.974;4.186;3.987;3.837;6969.398;14.867;3.232;4.537;2.335;2.588;9.602;1.528;0.365;0.037
1;0;4052;1665;265;833.657;1.829;101.4;3.22;1.391;98.18;1.397;10.211;4.735;3.434;17001.043;99.571;2.406;4.625;297.783;2.587;6.138;17.256;1.69;0.423
1;4;5003;1665;259;841.66;1.767;198.996;3.233;1.466;195.763;0.743;14.232;5.666;3.585;23695.871;197.229;2.297;12.233;559.972;2.579;7.597;23.664;1.663;0.58
2;2;5590;1665;369;847.041;3.113;14.338;4.669;1.556;9.669;13.859;4.793;4.682;4.587;7981.128;11.225;4;5.348;1.329;2.577;13.023;1.153;0.24;0.028
1;0;4053;1665;263;850.392;1.698;128.897;3;1.302;125.897;1.023;11.608;4.707;3.228;19326.893;127.199;2.253;6.142;427.333;2.574;6.106;20.672;1.781;0.507
0;4;4828;1665;272;829.64;1.904;154.799;3.455;1.551;151.344;1.014;15.389;6.269;3.96;25623.409;152.895;2.638;15.856;644.938;2.573;6.775;25.396;1.65;0.622
1;4;5589;1665;262;863.187;2.262;40.509;4.16;1.898;36.349;4.962;6.061;4.722;4.058;10090.849;38.246;2.935;5.776;31.096;2.57;7.296;5.576;0.92;0.137
2;0;4218;1665;258;817.717;2.157;132.689;4.001;1.845;128.688;1.413;12.859;6.85;4.732;21409.739;130.532;3.258;15.907;315.967;2.569;7.665;17.775;1.382;0.436
0;2;5334;1665;258;853.806;2.315;76.548;4.166;1.85;72.383;2.492;8.904;5.433;4.214;14824.479;74.233;2.906;7.282;140.434;2.568;6.453;11.85;1.331;0.29
0;0;4010;1665;277;828.639;1.946;120.458;3.484;1.538;116.974;1.298;11.536;5.067;3.601;19208.098;118.512;2.487;4.606;396.867;2.567;6.107;19.922;1.727;0.488
0;2;4991;1665;279;804.136;2.283;75.426;4.128;1.845;71.298;2.523;8.129;5.386;4.276;13534.59;73.143;2.991;7.963;92.49;2.566;7.475;9.617;1.183;0.236
0;2;4956;1665;280;799.664;1.717;176.833;3.16;1.444;173.673;0.824;15.736;6.087;3.723;26199.815;175.116;2.478;16.313;691.39;2.566;6.717;26.294;1.671;0.644
0;0;4139;1665;257;830;2.333;118.535;4.215;1.883;114.32;1.62;10.799;6.363;4.742;17980.707;116.202;3.444;12.062;202.561;2.565;7.414;14.232;1.318;0.349
2;4;5819;1665;335;805.934;3.109;14.203;4.606;1.497;9.597;13.495;4.8;4.662;4.548;7992.068;11.094;3.912;5.397;1.694;2.563;11.247;1.302;0.271;0.032
0;4;5564;1665;304;823.201;2.872;32.087;5.113;2.241;26.974;7.67;5.883;5.22;4.794;9795.294;29.214;3.663;5.808;12.587;2.555;8.214;3.548;0.603;0.087
1;0;4506;1665;273;846.128;2.104;69.905;3.763;1.659;66.142;2.447;8.465;5.235;4.192;14094.131;67.801;3.391;4.585;131.783;2.555;6.033;11.48;1.356;0.281
0;2;5771;1665;272;830.46;2.288;67.691;3.905;1.616;63.786;2.472;7.795;4.944;3.977;12978.862;65.403;2.891;4.362;104.345;2.554;6.167;10.215;1.31;0.25
0;0;5619;1665;337;844.439;1.818;225.258;3.433;1.615;221.825;0.723;23.088;7.225;4.301;38441.484;223.44;3.082;16.998;1957.379;2.554;5.569;44.242;1.916;1.084
1;2;5327;1665;345;811.887;2.912;13.98;4.312;1.399;9.668;12.643;4.481;4.383;4.3;7460.552;11.067;3.82;4.994;1.085;2.552;13.006;1.042;0.232;0.026
0;0;5565;1665;300;845.25;1.979;202.174;3.255;1.276;198.919;0.637;17.421;6.331;4.014;29006.649;200.195;2.884;12.881;947.143;2.551;6.577;30.776;1.767;0.754
0;4;5761;1665;306;805.549;3.136;19.076;5.064;1.928;14.012;12.095;5.252;5.013;4.828;8744.632;15.939;4.03;5.761;3.472;2.546;9.146;1.863;0.355;0.046
0;0;3942;1665;304;817.296;3.028;16.786;5.014;1.986;11.772;14.434;5.027;4.842;4.689;8370.286;13.758;3.919;5.635;2.438;2.544;11.07;1.562;0.311;0.038
0;0;4448;1665;306;840.771;2.121;69.613;3.522;1.401;66.091;2.076;8.361;4.956;3.92;13921.895;67.492;3.093;4.25;140.553;2.543;5.827;11.855;1.418;0.291
0;0;5732;1665;355;830.104;1.886;238.867;3.413;1.527;235.454;0.644;25.423;7.368;4.291;42329.401;236.981;3.027;21.342;2467.977;2.541;5.442;49.679;1.954;1.217
0;0;5805;1665;293;813.365;1.98;204.487;3.244;1.264;201.243;0.624;19.321;6.538;4.039;32170.261;202.507;2.913;13.467;1215.237;2.538;6.36;34.86;1.804;0.854
0;2;5500;1665;239;841.255;1.374;212.81;3.653;2.279;209.157;1.078;17.235;6.521;3.811;28695.721;211.436;2.431;13.958;811.643;2.535;7.042;28.489;1.653;0.698
0;2;4637;1665;254;832.819;2.515;39.094;4.628;2.113;34.466;5.776;6.131;5.052;4.457;10208.1;36.578;3.272;5.91;23.544;2.529;7.44;4.852;0.791;0.119
0;2;4312;1665;287;836.495;1.362;148.566;2.302;0.94;146.264;0.639;13.087;4.965;2.906;21789.354;147.204;1.793;15.47;452.475;2.526;6.878;21.271;1.625;0.521
0;0;5599;1665;310;832.852;1.874;174.203;3.294;1.42;170.909;0.824;16.598;6.313;4.067;27635.696;172.329;2.927;13.153;836.228;2.526;6.025;28.918;1.742;0.709
0;0;3723;1665;293;845.706;2.774;15.939;4.172;1.397;11.767;10.614;4.597;4.374;4.207;7653.386;13.165;3.537;5.005;2.875;2.525;8.258;1.696;0.369;0.042
0;0;3866;1665;343;810.449;2.725;15.938;4.176;1.451;11.763;10.982;4.65;4.371;4.173;7741.905;13.214;3.407;5.09;3.826;2.525;7.558;1.956;0.421;0.048
0;0;5708;1665;372;851.411;2.007;217.124;3.642;1.635;213.482;0.76;23.412;7.5;4.564;38981.275;215.117;3.308;18.119;2001.802;2.518;5.271;44.742;1.911;1.096
0;2;4733;1665;255;835.694;1.934;128.15;3.536;1.602;124.614;1.269;13.769;5.915;3.909;22925.061;126.216;2.583;12.596;511.318;2.517;6.027;22.612;1.642;0.554
0;0;3853;1665;261;840.295;1.732;214.465;4.567;2.835;209.898;1.333;20.048;7.889;4.66;33380.699;212.733;3.006;16.754;1094.73;2.514;6.377;33.087;1.65;0.811
2;0;3851;1665;269;822.268;1.673;227.028;4.585;2.912;222.443;1.292;20.647;8.149;4.682;34376.619;225.355;2.963;19.987;1115.069;2.514;6.345;33.393;1.617;0.818
1;0;4161;1665;250;832.752;2.465;33.86;4.343;1.878;29.517;5.982;6.05;4.916;4.357;10072.866;31.395;3.34;4.91;26.859;2.514;5.771;5.183;0.857;0.127
2;2;5191;1665;268;838.246;1.459;181.227;3.568;2.109;177.659;1.173;18.511;6.948;3.934;30820.252;179.768;2.48;18.678;914.077;2.512;6.61;30.234;1.633;0.741
2;4;5682;1665;269;820.435;1.405;192.896;2.641;1.236;190.255;0.645;16.624;5.545;3.341;27678.727;191.491;2.38;12.836;884.082;2.512;6.342;29.734;1.789;0.729
2;4;5626;1665;273;827.454;1.426;229.195;2.756;1.33;226.439;0.584;21.252;6.436;3.587;35385.325;227.769;2.434;19.14;1493.369;2.509;6.019;38.644;1.818;0.947
0;0;5440;1665;284;828.37;1.898;162.104;4.172;2.274;157.932;1.42;15.946;7.323;4.812;26550.481;160.206;3.334;12.718;627.217;2.505;6.134;25.044;1.571;0.614
0;0;4975;1665;324;837.451;2.438;50.782;4.453;2.015;46.329;4.168;7.792;5.759;4.842;12974.479;48.343;3.93;7.596;64.578;2.501;5.933;8.036;1.031;0.197
0;0;5435;1665;322;826.469;1.915;221.296;3.951;2.036;217.345;0.928;22.376;7.999;4.803;37256.544;219.381;3.35;20.426;1568.523;2.5;5.528;39.605;1.77;0.971
0;0;3959;1665;283;839.17;1.734;198.51;3.047;1.314;195.463;0.668;18.885;6.107;3.714;31443.748;196.776;2.684;11.827;1202.742;2.497;5.827;34.681;1.836;0.85
2;2;5014;1665;252;839.298;1.869;129.002;4.25;2.381;124.752;1.873;14.537;7.424;4.878;24203.791;127.133;3.337;16.651;417.855;2.496;6.535;20.441;1.406;0.501
2;2;4717;1665;255;832.208;2.297;76.985;4.56;2.263;72.424;3.03;9.588;6.595;5.216;15963.387;74.688;4.088;10.77;110.067;2.493;7.026;10.491;1.094;0.257
0;4;4593;1665;311;820.727;2.135;38.947;3.806;1.671;35.141;4.539;5.364;4.316;3.77;8930.843;36.812;2.781;4.935;20.565;2.49;7.018;4.535;0.845;0.111
0;2;5256;1665;275;830.298;1.851;144.087;3.37;1.52;140.717;1.068;14.988;6.141;3.861;24955.717;142.236;2.525;17.115;589.975;2.49;6.191;24.289;1.621;0.595
0;0;3864;1665;263;846.331;1.453;207.591;4.577;3.124;203.014;1.515;18.906;7.164;4.157;31479.18;206.138;2.635;13.841;1003.066;2.49;6.102;31.671;1.675;0.776
2;4;4839;1665;356;837.154;2.425;16.358;4.227;1.802;12.131;12.933;4.558;4.302;4.106;7589.45;13.933;3.717;4.701;3.26;2.485;8.462;1.806;0.396;0.044
